equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
1,10000000,100000000000000,0,0.75,0.25,934,1.47,1.47,57.49
1,10000000,1000000000,0,0.75,0.25,242,2.29,2.29,61.16
1,50000000,10000000000,0,0.75,0.25,610,1.77,1.77,58.03
1,100000000,1000000000000,0,0.75,0.25,903,1.44,1.44,57.03
1,1000000000,100000000000000,0,0.75,0.25,692,1.19,1.19,56.21
1,1,100000000000000,0,0.8,0.2,935,1.39,1.39,57.11
1,1000000,100000000000000,0,0.8,0.2,935,1.39,1.39,57.11
1,10000000,100000000000000,0,0.8,0.2,929,1.41,1.41,57.16
1,10000000,1000000000,0,0.8,0.2,238,2.19,2.19,60.5
1,50000000,10000000000,0,0.8,0.2,609,1.66,1.66,57.47
1,100000000,1000000000000,0,0.8,0.2,899,1.39,1.39,56.73
1,1000000000,100000000000000,0,0.8,0.2,691,1.15,1.15,56.01
1,1,100000000000000,0,0.85,0.15,929,1.45,1.45,57.37
1,1000000,100000000000000,0,0.85,0.15,929,1.45,1.45,57.37
1,10000000,100000000000000,0,0.85,0.15,923,1.48,1.48,57.42
